layout,channel,x,y,z
easycap-M43,25,-0.041637498872326185,-0.0783087460800119,0.034044955206803534
easycap-M43,26,-0.07265070991297032,-0.0508705747373487,0.034044955206803534
easycap-M43,27,-0.08802905765890887,-0.010808609191345596,0.034044955206803534
easycap-M43,28,-0.08279937921017623,0.03178370380204577,0.034044955206803534
easycap-M43,29,-0.05818596746876831,0.06693529871966046,0.034044955206803534
easycap-M43,30,-0.021456086914930183,0.08605566430668991,0.034044955206803534
easycap-M43,31,5.813528692679268e-18,0.0949421285668141,-0.0033154521867375907
easycap-M43,32,0.04457262947248119,0.08382892387897126,-0.0033154521867375907
easycap-M43,33,0.07871059180024023,0.05309096453496972,-0.0033154521867375907
easycap-M43,34,0.09442202565256624,0.009924154798449061,-0.0033154521867375907
easycap-M43,35,0.08863611287995847,-0.03402421593995544,-0.0033154521867375907
easycap-M43,36,0.062287640677835966,-0.07165373399611671,-0.0033154521867375907
easycap-M43,37,0.022968579715151025,-0.09212194159192591,-0.0033154521867375907
easycap-M43,38,-0.022968579715151025,-0.09212194159192591,-0.0033154521867375907
easycap-M43,39,-0.062287640677835966,-0.07165373399611671,-0.0033154521867375907
easycap-M43,40,-0.08863611287995847,-0.03402421593995544,-0.0033154521867375907
easycap-M43,41,-0.09442202565256624,0.009924154798449061,-0.0033154521867375907
easycap-M43,42,-0.07871059180024023,0.05309096453496972,-0.0033154521867375907
easycap-M43,43,-0.04457262947248119,0.08382892387897126,-0.0033154521867375907
easycap-M43,44,0.0705283682680799,0.04938449511894003,-0.04014873486536644
easycap-M43,45,0.08479119885245787,0.014950976084304953,-0.04014873486536644
easycap-M43,46,0.08316547931623135,-0.022284123020931426,-0.04014873486536644
easycap-M43,47,0.06595584418141398,-0.05534352452661061,-0.04014873486536644
easycap-M43,48,0.03638711104815146,-0.07803241146011063,-0.04014873486536644
easycap-M43,49,5.272057919574584e-18,-0.08609923976848176,-0.04014873486536644
easycap-M43,50,-0.03638711104815146,-0.07803241146011063,-0.04014873486536644
easycap-M43,51,-0.06595584418141398,-0.05534352452661061,-0.04014873486536644
easycap-M43,52,-0.08316547931623135,-0.022284123020931426,-0.04014873486536644
easycap-M43,53,-0.08479119885245787,0.014950976084304953,-0.04014873486536644
easycap-M43,54,-0.0705283682680799,0.04938449511894003,-0.04014873486536644
easycap-M43,55,0.05851410722095583,0.02483776490828433,-0.07059875842035243
easycap-M43,56,0.06140140071503613,-0.01645245573573369,-0.07059875842035243
easycap-M43,57,0.0486954593585934,-0.040860341987803944,-0.07059875842035243
easycap-M43,58,0.02686474730500369,-0.05761163651332092,-0.07059875842035243
easycap-M43,59,3.892381112622292e-18,-0.06356740760409155,-0.07059875842035243
easycap-M43,60,-0.02686474730500369,-0.05761163651332092,-0.07059875842035243
easycap-M43,61,-0.0486954593585934,-0.040860341987803944,-0.07059875842035243
easycap-M43,62,-0.06140140071503613,-0.01645245573573369,-0.07059875842035243
easycap-M43,63,-0.05851410722095583,0.02483776490828433,-0.07059875842035243
easycap-M43,Ref,0.0,0.0,0.095
EGI_256,E1,0.07293146103620529,0.05637297034263611,-0.02298048697412014
EGI_256,E2,0.06763046234846115,0.06669946014881134,-0.0014629991492256522
EGI_256,E3,0.05779796466231346,0.07318795472383499,0.0181259885430336
EGI_256,E4,0.04648347571492195,0.07496445626020432,0.035282980650663376
EGI_256,E5,0.03443748131394386,0.07124045491218567,0.05257296934723854
EGI_256,E6,0.021897487342357635,0.06288046389818192,0.06776346266269684
EGI_256,E7,0.011551993899047375,0.05086296796798706,0.07940095663070679
EGI_256,E8,0.0,0.03605248034000397,0.08789394795894623
EGI_256,E9,-0.01167549379169941,0.015323491767048836,0.09302394837141037
EGI_256,E10,0.05878596380352974,0.07311195880174637,-0.014990991912782192
EGI_256,E11,0.04917197301983833,0.08118695765733719,0.003932998050004244
EGI_256,E12,0.036261480301618576,0.08461645245552063,0.0234649870544672
EGI_256,E13,0.023977987468242645,0.0825454518198967,0.04045097529888153
EGI_256,E14,0.011485493741929531,0.07560095191001892,0.05637297034263611
EGI_256,E15,0.0,0.06491346657276154,0.06936895847320557
EGI_256,E16,-0.011551993899047375,0.05086296796798706,0.07940095663070679
EGI_256,E17,-0.023331986740231514,0.029649483039975166,0.08719094842672348
EGI_256,E18,0.03759147971868515,0.08685845136642456,-0.00822699535638094
EGI_256,E19,0.026096483692526817,0.09101945161819458,0.007751995697617531
EGI_256,E20,0.012786992825567722,0.09055394679307938,0.025706984102725983
EGI_256,E21,0.0,0.08509144932031631,0.04223697632551193
EGI_256,E22,-0.011485493741929531,0.07560095191001892,0.05637297034263611
EGI_256,E23,-0.021897487342357635,0.06288046389818192,0.06776346266269684
EGI_256,E24,-0.03360148146748543,0.044260475784540176,0.0770544558763504
EGI_256,E25,0.012311993166804314,0.09404044598340988,-0.005405496805906296
EGI_256,E26,0.0,0.09458194673061371,0.008891995064914227
EGI_256,E27,-0.012786992825567722,0.09055394679307938,0.025706984102725983
EGI_256,E28,-0.023977987468242645,0.0825454518198967,0.04045097529888153
EGI_256,E29,-0.03443748131394386,0.07124045491218567,0.05257296934723854
EGI_256,E30,-0.044792477041482925,0.055707965046167374,0.06257646530866623
EGI_256,E31,0.0,0.09325194358825684,-0.0181259885430336
EGI_256,E32,-0.012311993166804314,0.09404044598340988,-0.005405496805906296
EGI_256,E33,-0.026096483692526817,0.09101945161819458,0.007751995697617531
EGI_256,E34,-0.036261480301618576,0.08461645245552063,0.0234649870544672
EGI_256,E35,-0.04648347571492195,0.07496445626020432,0.035282980650663376
EGI_256,E36,-0.05110996961593628,0.06425796449184418,0.04778497666120529
EGI_256,E37,-0.03759147971868515,0.08685845136642456,-0.00822699535638094
EGI_256,E38,-0.04917197301983833,0.08118695765733719,0.003932998050004244
EGI_256,E39,-0.05779796466231346,0.07318795472383499,0.0181259885430336
EGI_256,E40,-0.06312746554613113,0.062471963465213776,0.033734481781721115
EGI_256,E41,-0.06225346773862839,0.05113846808671951,0.050340473651885986
EGI_256,E42,-0.05563196912407875,0.03968147560954094,0.06599646061658859
EGI_256,E43,-0.047898970544338226,0.026552485302090645,0.07762445509433746
EGI_256,E44,-0.03641347959637642,0.010991494171321392,0.08705795556306839
EGI_256,E45,-0.019968988373875618,-0.006108496803790331,0.0926724448800087
EGI_256,E46,-0.05878596380352974,0.07311195880174637,-0.014990991912782192
EGI_256,E47,-0.06763046234846115,0.06669946014881134,-0.0014629991492256522
EGI_256,E48,-0.0745464563369751,0.057199470698833466,0.013974492438137531
EGI_256,E49,-0.0769689530134201,0.04588497430086136,0.03155898302793503
EGI_256,E50,-0.07303596287965775,0.03359198197722435,0.05062546953558922
EGI_256,E51,-0.06492295861244202,0.020595988258719444,0.06623396277427673
EGI_256,E52,-0.05481497198343277,0.006241496652364731,0.07733945548534393
EGI_256,E53,-0.037534479051828384,-0.011475994251668453,0.08651645481586456
EGI_256,E54,-0.07293146103620529,0.05637297034263611,-0.02298048697412014
EGI_256,E55,-0.0813104510307312,0.04865897074341774,-0.006792496424168348
EGI_256,E56,-0.08657345175743103,0.037287481129169464,0.011789493262767792
EGI_256,E57,-0.08572795242071152,0.025887485593557358,0.03171098232269287
EGI_256,E58,-0.0796099528670311,0.01446849200874567,0.049779970198869705
EGI_256,E59,-0.06947346031665802,0.0006079996237531304,0.06478995829820633
EGI_256,E60,-0.054672472178936005,-0.016719991341233253,0.07586695998907089
EGI_256,E61,-0.08414144814014435,0.03400047868490219,-0.028091484680771828
EGI_256,E62,-0.09134244918823242,0.024300986900925636,-0.009480994194746017
EGI_256,E63,-0.09325194358825684,0.014107491821050644,0.011399993672966957
EGI_256,E64,-0.08971795439720154,0.004388997331261635,0.030931983143091202
EGI_256,E65,-0.08112045377492905,-0.006098996382206678,0.04906747117638588
EGI_256,E66,-0.07005295902490616,-0.020092489197850227,0.06093296408653259
EGI_256,E67,-0.08189945667982101,0.018458489328622818,-0.04445047676563263
EGI_256,E68,-0.08978445082902908,0.012140993028879166,-0.02856648527085781
EGI_256,E69,-0.09429694712162018,0.0008264995412901044,-0.011523493565618992
EGI_256,E70,-0.09405945241451263,-0.008891995064914227,0.00991799496114254
EGI_256,E71,-0.0883309468626976,-0.017166491597890854,0.03045698255300522
EGI_256,E72,-0.07983795553445816,-0.02440548688173294,0.045333974063396454
EGI_256,E73,-0.07430895417928696,0.007153496146202087,-0.05874796584248543
EGI_256,E74,-0.0919504463672638,-0.02122298814356327,-0.010972494259476662
EGI_256,E75,-0.08903395384550095,-0.03065648302435875,0.012549493461847305
EGI_256,E76,-0.08100645244121552,-0.03777197748422623,0.032176483422517776
EGI_256,E77,-0.07053746283054352,-0.0391019769012928,0.05019797384738922
EGI_256,E78,-0.05703796446323395,-0.038474977016448975,0.06551196426153183
EGI_256,E79,-0.040507975965738297,-0.03521648049354553,0.07838445901870728
EGI_256,E80,-0.021973486989736557,-0.029155483469367027,0.08770395070314407
EGI_256,E81,0.0,-0.01910449005663395,0.09306194633245468
EGI_256,E82,-0.06608196347951889,-0.004502997733652592,-0.06810545921325684
EGI_256,E83,-0.08316295593976974,-0.03877897933125496,-0.024585986509919167
EGI_256,E84,-0.085224449634552,-0.04156247526407242,-0.005813996773213148
EGI_256,E85,-0.0784604549407959,-0.050957974046468735,0.01649199053645134
EGI_256,E86,-0.06906495988368988,-0.05395997315645218,0.03666047751903534
EGI_256,E87,-0.05482446774840355,-0.05482446774840355,0.05490046739578247
EGI_256,E88,-0.04003297910094261,-0.05124296993017197,0.06925495713949203
EGI_256,E89,-0.02192598767578602,-0.0470154732465744,0.07958145439624786
EGI_256,E90,0.0,-0.03635647892951965,0.08777045458555222
EGI_256,E91,-0.05787396803498268,-0.015503991395235062,-0.07371996343135834
EGI_256,E92,-0.06426746398210526,-0.027283985167741776,-0.06442896276712418
EGI_256,E93,-0.0686754584312439,-0.04126797616481781,-0.051043469458818436
EGI_256,E94,-0.07410945743322372,-0.046302974224090576,-0.03726847842335701
EGI_256,E95,-0.07505945861339569,-0.05453947186470032,-0.020396487787365913
EGI_256,E96,-0.0716964602470398,-0.06231996789574623,0.0011019993107765913
EGI_256,E97,-0.06195896491408348,-0.06881795823574066,0.021213486790657043
EGI_256,E98,-0.051860470324754715,-0.06881795823574066,0.039994977414608
EGI_256,E99,-0.03706897795200348,-0.06687996536493301,0.05637297034263611
EGI_256,E100,-0.021137487143278122,-0.061369966715574265,0.06936895847320557
EGI_256,E101,0.0,-0.06810545921325684,0.06623396277427673
EGI_256,E102,-0.05470097064971924,-0.03286997973918915,-0.0703759640455246
EGI_256,E103,-0.0582064650952816,-0.043861474841833115,-0.06093296408653259
EGI_256,E104,-0.060467466711997986,-0.056391965597867966,-0.04677797108888626
EGI_256,E105,-0.06401096284389496,-0.06181646138429642,-0.03326898068189621
EGI_256,E106,-0.06281396001577377,-0.06975845992565155,-0.014601491391658783
EGI_256,E107,-0.05441596731543541,-0.07771945744752884,0.004806997254490852
EGI_256,E108,-0.04315847530961037,-0.08116795122623444,0.023949485272169113
EGI_256,E109,-0.032062482088804245,-0.07937245815992355,0.041201476007699966
EGI_256,E110,-0.017289990559220314,-0.0748884528875351,0.05584097281098366
EGI_256,E111,-0.04763297364115715,-0.049323976039886475,-0.06574945896863937
EGI_256,E112,-0.04920997470617294,-0.05865296721458435,-0.05623997002840042
EGI_256,E113,-0.04901996999979019,-0.07000546157360077,-0.04149597883224487
EGI_256,E114,-0.05196496844291687,-0.07421395927667618,-0.02856648527085781
EGI_256,E115,-0.0414009764790535,-0.084882453083992,-0.010326494462788105
EGI_256,E116,-0.03081798367202282,-0.08949945122003555,0.008027495816349983
EGI_256,E117,-0.019037988036870956,-0.08954694867134094,0.02538398467004299
EGI_256,E118,-0.010478493757545948,-0.08531945198774338,0.04045097529888153
EGI_256,E119,0.0,-0.07930595427751541,0.05229746922850609
EGI_256,E120,-0.03898797929286957,-0.06003996729850769,-0.06245296448469162
EGI_256,E121,-0.0372304804623127,-0.07002446055412292,-0.05229746922850609
EGI_256,E122,-0.034066978842020035,-0.08025595545768738,-0.03772448003292084
EGI_256,E123,-0.028794482350349426,-0.0886254534125328,-0.01844898983836174
EGI_256,E124,-0.021327488124370575,-0.09237794578075409,-0.006060996558517218
EGI_256,E125,-0.009879994206130505,-0.0940309464931488,0.009233994409441948
EGI_256,E126,0.0,-0.09158945083618164,0.02523198537528515
EGI_256,E127,0.010478493757545948,-0.08531945198774338,0.04045097529888153
EGI_256,E128,0.017289990559220314,-0.0748884528875351,0.05584097281098366
EGI_256,E129,0.021137487143278122,-0.061369966715574265,0.06936895847320557
EGI_256,E130,0.02192598767578602,-0.0470154732465744,0.07958145439624786
EGI_256,E131,0.021973486989736557,-0.029155483469367027,0.08770395070314407
EGI_256,E132,0.019968988373875618,-0.006108496803790331,0.0926724448800087
EGI_256,E133,-0.028642483055591583,-0.07089845836162567,-0.05637297034263611
EGI_256,E134,-0.02388298511505127,-0.0781184583902359,-0.04849747568368912
EGI_256,E135,-0.018629489466547966,-0.08764694631099701,-0.03155898302793503
EGI_256,E136,-0.008074995130300522,-0.09225444495677948,-0.021213486790657043
EGI_256,E137,0.0,-0.09460094571113586,-0.008739994838833809
EGI_256,E138,0.009879994206130505,-0.0940309464931488,0.009233994409441948
EGI_256,E139,0.019037988036870956,-0.08954694867134094,0.02538398467004299
EGI_256,E140,0.032062482088804245,-0.07937245815992355,0.041201476007699966
EGI_256,E141,0.03706897795200348,-0.06687996536493301,0.05637297034263611
EGI_256,E142,0.04003297910094261,-0.05124296993017197,0.06925495713949203
EGI_256,E143,0.040507975965738297,-0.03521648049354553,0.07838445901870728
EGI_256,E144,0.037534479051828384,-0.011475994251668453,0.08651645481586456
EGI_256,E145,-0.016016989946365356,-0.07536345720291138,-0.055574968457221985
EGI_256,E146,-0.008635494858026505,-0.08214645832777023,-0.046920474618673325
EGI_256,E147,0.0,-0.08801745623350143,-0.035738978534936905
EGI_256,E148,0.008074995130300522,-0.09225444495677948,-0.021213486790657043
EGI_256,E149,0.021327488124370575,-0.09237794578075409,-0.006060996558517218
EGI_256,E150,0.03081798367202282,-0.08949945122003555,0.008027495816349983
EGI_256,E151,0.04315847530961037,-0.08116795122623444,0.023949485272169113
EGI_256,E152,0.051860470324754715,-0.06881795823574066,0.039994977414608
EGI_256,E153,0.05482446774840355,-0.05482446774840355,0.05490046739578247
EGI_256,E154,0.05703796446323395,-0.038474977016448975,0.06551196426153183
EGI_256,E155,0.054672472178936005,-0.016719991341233253,0.07586695998907089
EGI_256,E156,0.008635494858026505,-0.08214645832777023,-0.046920474618673325
EGI_256,E157,0.018629489466547966,-0.08764694631099701,-0.03155898302793503
EGI_256,E158,0.028794482350349426,-0.0886254534125328,-0.01844898983836174
EGI_256,E159,0.0414009764790535,-0.084882453083992,-0.010326494462788105
EGI_256,E160,0.05441596731543541,-0.07771945744752884,0.004806997254490852
EGI_256,E161,0.06195896491408348,-0.06881795823574066,0.021213486790657043
EGI_256,E162,0.06906495988368988,-0.05395997315645218,0.03666047751903534
EGI_256,E163,0.07053746283054352,-0.0391019769012928,0.05019797384738922
EGI_256,E164,0.07005295902490616,-0.020092489197850227,0.06093296408653259
EGI_256,E165,0.016016989946365356,-0.07536345720291138,-0.055574968457221985
EGI_256,E166,0.02388298511505127,-0.0781184583902359,-0.04849747568368912
EGI_256,E167,0.034066978842020035,-0.08025595545768738,-0.03772448003292084
EGI_256,E168,0.05196496844291687,-0.07421395927667618,-0.02856648527085781
EGI_256,E169,0.06281396001577377,-0.06975845992565155,-0.014601491391658783
EGI_256,E170,0.0716964602470398,-0.06231996789574623,0.0011019993107765913
EGI_256,E171,0.0784604549407959,-0.050957974046468735,0.01649199053645134
EGI_256,E172,0.08100645244121552,-0.03777197748422623,0.032176483422517776
EGI_256,E173,0.07983795553445816,-0.02440548688173294,0.045333974063396454
EGI_256,E174,0.028642483055591583,-0.07089845836162567,-0.05637297034263611
EGI_256,E175,0.0372304804623127,-0.07002446055412292,-0.05229746922850609
EGI_256,E176,0.04901996999979019,-0.07000546157360077,-0.04149597883224487
EGI_256,E177,0.06401096284389496,-0.06181646138429642,-0.03326898068189621
EGI_256,E178,0.07505945861339569,-0.05453947186470032,-0.020396487787365913
EGI_256,E179,0.085224449634552,-0.04156247526407242,-0.005813996773213148
EGI_256,E180,0.08903395384550095,-0.03065648302435875,0.012549493461847305
EGI_256,E181,0.0883309468626976,-0.017166491597890854,0.03045698255300522
EGI_256,E182,0.08112045377492905,-0.006098996382206678,0.04906747117638588
EGI_256,E183,0.06947346031665802,0.0006079996237531304,0.06478995829820633
EGI_256,E184,0.05481497198343277,0.006241496652364731,0.07733945548534393
EGI_256,E185,0.03641347959637642,0.010991494171321392,0.08705795556306839
EGI_256,E186,0.01167549379169941,0.015323491767048836,0.09302394837141037
EGI_256,E187,0.03898797929286957,-0.06003996729850769,-0.06245296448469162
EGI_256,E188,0.04920997470617294,-0.05865296721458435,-0.05623997002840042
EGI_256,E189,0.060467466711997986,-0.056391965597867966,-0.04677797108888626
EGI_256,E190,0.07410945743322372,-0.046302974224090576,-0.03726847842335701
EGI_256,E191,0.08316295593976974,-0.03877897933125496,-0.024585986509919167
EGI_256,E192,0.0919504463672638,-0.02122298814356327,-0.010972494259476662
EGI_256,E193,0.09405945241451263,-0.008891995064914227,0.00991799496114254
EGI_256,E194,0.08971795439720154,0.004388997331261635,0.030931983143091202
EGI_256,E195,0.0796099528670311,0.01446849200874567,0.049779970198869705
EGI_256,E196,0.06492295861244202,0.020595988258719444,0.06623396277427673
EGI_256,E197,0.047898970544338226,0.026552485302090645,0.07762445509433746
EGI_256,E198,0.023331986740231514,0.029649483039975166,0.08719094842672348
EGI_256,E199,0.04763297364115715,-0.049323976039886475,-0.06574945896863937
EGI_256,E200,0.0582064650952816,-0.043861474841833115,-0.06093296408653259
EGI_256,E201,0.0686754584312439,-0.04126797616481781,-0.051043469458818436
EGI_256,E202,0.09429694712162018,0.0008264995412901044,-0.011523493565618992
EGI_256,E203,0.09325194358825684,0.014107491821050644,0.011399993672966957
EGI_256,E204,0.08572795242071152,0.025887485593557358,0.03171098232269287
EGI_256,E205,0.07303596287965775,0.03359198197722435,0.05062546953558922
EGI_256,E206,0.05563196912407875,0.03968147560954094,0.06599646061658859
EGI_256,E207,0.03360148146748543,0.044260475784540176,0.0770544558763504
EGI_256,E208,0.05470097064971924,-0.03286997973918915,-0.0703759640455246
EGI_256,E209,0.06426746398210526,-0.027283985167741776,-0.06442896276712418
EGI_256,E210,0.08978445082902908,0.012140993028879166,-0.02856648527085781
EGI_256,E211,0.09134244918823242,0.024300986900925636,-0.009480994194746017
EGI_256,E212,0.08657345175743103,0.037287481129169464,0.011789493262767792
EGI_256,E213,0.0769689530134201,0.04588497430086136,0.03155898302793503
EGI_256,E214,0.06225346773862839,0.05113846808671951,0.050340473651885986
EGI_256,E215,0.044792477041482925,0.055707965046167374,0.06257646530866623
EGI_256,E216,0.05787396803498268,-0.015503991395235062,-0.07371996343135834
EGI_256,E217,0.06608196347951889,-0.004502997733652592,-0.06810545921325684
EGI_256,E218,0.07430895417928696,0.007153496146202087,-0.05874796584248543
EGI_256,E219,0.08189945667982101,0.018458489328622818,-0.04445047676563263
EGI_256,E220,0.08414144814014435,0.03400047868490219,-0.028091484680771828
EGI_256,E221,0.0813104510307312,0.04865897074341774,-0.006792496424168348
EGI_256,E222,0.0745464563369751,0.057199470698833466,0.013974492438137531
EGI_256,E223,0.06312746554613113,0.062471963465213776,0.033734481781721115
EGI_256,E224,0.05110996961593628,0.06425796449184418,0.04778497666120529
EGI_256,E225,0.07715895771980286,0.03290798142552376,-0.04460247606039047
EGI_256,E226,0.06941646337509155,0.0459514744579792,-0.04577097296714783
EGI_256,E227,0.07079395651817322,0.023692987859249115,-0.05874796584248543
EGI_256,E228,0.06455246359109879,0.011846493929624557,-0.06868495792150497
EGI_256,E229,0.05702846869826317,-0.0011969993356615305,-0.07597146183252335
EGI_256,E230,0.05965046584606171,0.05295296758413315,-0.05160397291183472
EGI_256,E231,0.06345996260643005,0.03648947924375534,-0.06055296212434769
EGI_256,E232,0.05981196463108063,0.026134485378861427,-0.06902696192264557
EGI_256,E233,0.055270966142416,0.012967492453753948,-0.07617095857858658
EGI_256,E234,0.049124471843242645,0.06022996827960014,-0.05462496727705002
EGI_256,E235,0.054434970021247864,0.04616047441959381,-0.06269996613264084
EGI_256,E236,0.05264896899461746,0.03605248034000397,-0.0703759640455246
EGI_256,E237,0.049076974391937256,0.02489948645234108,-0.07743445783853531
EGI_256,E238,0.03827548027038574,0.0670984610915184,-0.05529946833848953
EGI_256,E239,0.045124974101781845,0.04976097494363785,-0.06717445701360703
EGI_256,E240,0.04519147425889969,0.04011847823858261,-0.07330195605754852
EGI_256,E241,-0.03827548027038574,0.0670984610915184,-0.05529946833848953
EGI_256,E242,-0.045124974101781845,0.04976097494363785,-0.06717445701360703
EGI_256,E243,-0.04519147425889969,0.04011847823858261,-0.07330195605754852
EGI_256,E244,-0.049124471843242645,0.06022996827960014,-0.05462496727705002
EGI_256,E245,-0.054434970021247864,0.04616047441959381,-0.06269996613264084
EGI_256,E246,-0.05264896899461746,0.03605248034000397,-0.0703759640455246
EGI_256,E247,-0.049076974391937256,0.02489948645234108,-0.07743445783853531
EGI_256,E248,-0.05965046584606171,0.05295296758413315,-0.05160397291183472
EGI_256,E249,-0.06345996260643005,0.03648947924375534,-0.06055296212434769
EGI_256,E250,-0.05981196463108063,0.026134485378861427,-0.06902696192264557
EGI_256,E251,-0.055270966142416,0.012967492453753948,-0.07617095857858658
EGI_256,E252,-0.06941646337509155,0.0459514744579792,-0.04577097296714783
EGI_256,E253,-0.07715895771980286,0.03290798142552376,-0.04460247606039047
EGI_256,E254,-0.07079395651817322,0.023692987859249115,-0.05874796584248543
EGI_256,E255,-0.06455246359109879,0.011846493929624557,-0.06868495792150497
EGI_256,E256,-0.05702846869826317,-0.0011969993356615305,-0.07597146183252335
GSN-HydroCel-32,E1,-0.02911660633981228,0.0959765762090683,0.01175624132156372
GSN-HydroCel-32,E2,0.02911660633981228,0.0959765762090683,0.01175624132156372
GSN-HydroCel-32,E3,-0.04817168414592743,0.06504243612289429,0.047155559062957764
GSN-HydroCel-32,E4,0.04817168414592743,0.06504243612289429,0.047155559062957764
GSN-HydroCel-32,E5,-0.05918726325035095,0.00307810353115201,0.06895468384027481
GSN-HydroCel-32,E6,0.05918726325035095,0.00307810353115201,0.06895468384027481
GSN-HydroCel-32,E7,-0.06299088150262833,-0.04855445399880409,0.053529199212789536
GSN-HydroCel-32,E8,0.06299088150262833,-0.04855445399880409,0.053529199212789536
GSN-HydroCel-32,E9,-0.02958577685058117,-0.09298592060804367,0.002585729816928506
GSN-HydroCel-32,E10,0.02958577685058117,-0.09298592060804367,0.002585729816928506
GSN-HydroCel-32,E11,-0.06912492215633392,0.044583819806575775,-0.0038548284210264683
GSN-HydroCel-32,E12,0.06912492215633392,0.044583819806575775,-0.0038548284210264683
GSN-HydroCel-32,E13,-0.0789068266749382,-0.020159680396318436,-0.006796618923544884
GSN-HydroCel-32,E14,0.0789068266749382,-0.020159680396318436,-0.006796618923544884
GSN-HydroCel-32,E15,-0.06518920511007309,-0.06217574328184128,0.0005600242875516415
GSN-HydroCel-32,E16,0.06518920511007309,-0.06217574328184128,0.0005600242875516415
GSN-HydroCel-32,E17,0.0,0.08601497858762741,0.05449460446834564
GSN-HydroCel-32,E18,0.0,0.1001497283577919,-0.023889485746622086
GSN-HydroCel-32,E19,0.0,-0.07212371379137039,0.06983917951583862
GSN-HydroCel-32,E20,0.0,-0.09718500077724457,0.005271009169518948
GSN-HydroCel-32,E21,-0.07042020559310913,0.026112418621778488,-0.05675141513347626
GSN-HydroCel-32,E22,0.07042020559310913,0.026112418621778488,-0.05675141513347626
GSN-HydroCel-32,E23,-0.0667039304971695,-0.026553578674793243,-0.06089673936367035
GSN-HydroCel-32,E24,0.0667039304971695,-0.026553578674793243,-0.06089673936367035
GSN-HydroCel-32,E25,-0.040886569768190384,-0.06914573907852173,-0.0568205900490284
GSN-HydroCel-32,E26,0.040886569768190384,-0.06914573907852173,-0.0568205900490284
GSN-HydroCel-32,E27,0.0,0.0981653481721878,0.014403206296265125
GSN-HydroCel-32,E28,0.0,0.04112191125750542,0.085244320333004
GSN-HydroCel-32,E29,-0.04043850302696228,0.07182677090167999,-0.07054170966148376
GSN-HydroCel-32,E30,0.04043850302696228,0.07182677090167999,-0.07054170966148376
GSN-HydroCel-32,E31,-0.06609348207712173,0.048868246376514435,-0.04762927070260048
GSN-HydroCel-32,E32,0.06609348207712173,0.048868246376514435,-0.04762927070260048
GSN-HydroCel-32,Cz,0.0,0.0,0.09613177925348282
GSN-HydroCel-64_1.0,E1,0.06464045494794846,0.06166049838066101,-0.028786804527044296
GSN-HydroCel-64_1.0,E2,0.04315696656703949,0.08526404201984406,0.034262802451848984
GSN-HydroCel-64_1.0,E3,0.03204099461436272,0.07980780303478241,0.05572661757469177
GSN-HydroCel-64_1.0,E4,0.0,0.042516425251960754,0.08813509345054626
GSN-HydroCel-64_1.0,E5,0.030103998258709908,0.0992313027381897,0.012154915370047092
GSN-HydroCel-64_1.0,E6,0.0,0.08893188834190369,0.056342609226703644
GSN-HydroCel-64_1.0,E7,-0.027205348014831543,0.03634616732597351,0.08497952669858932
GSN-HydroCel-64_1.0,E8,0.0,0.10137200355529785,0.034683506935834885
GSN-HydroCel-64_1.0,E9,-0.03204099461436272,0.07980780303478241,0.05572661757469177
GSN-HydroCel-64_1.0,E10,-0.030103998258709908,0.0992313027381897,0.012154915370047092
GSN-HydroCel-64_1.0,E11,-0.04315696656703949,0.08526404201984406,0.034262802451848984
GSN-HydroCel-64_1.0,E12,-0.04980526119470596,0.06724813580513,0.048754677176475525
GSN-HydroCel-64_1.0,E13,-0.06346629559993744,0.060906849801540375,0.03168056160211563
GSN-HydroCel-64_1.0,E14,-0.061948731541633606,0.04643747955560684,0.051684144884347916
GSN-HydroCel-64_1.0,E15,-0.053187232464551926,0.03013109788298607,0.07033629715442657
GSN-HydroCel-64_1.0,E16,-0.041273586452007294,0.01072647888213396,0.08519241958856583
GSN-HydroCel-64_1.0,E17,-0.06464045494794846,0.06166049838066101,-0.028786804527044296
GSN-HydroCel-64_1.0,E18,-0.07146906107664108,0.04609573259949684,-0.003985552117228508
GSN-HydroCel-64_1.0,E19,-0.07621430605649948,0.033153221011161804,0.027140676975250244
GSN-HydroCel-64_1.0,E20,-0.06119440123438835,0.0031824870966374874,0.07129304856061935
GSN-HydroCel-64_1.0,E21,-0.043668270111083984,-0.01696571335196495,0.08671477437019348
GSN-HydroCel-64_1.0,E22,-0.07711999863386154,-0.00894556101411581,0.0513763464987278
GSN-HydroCel-64_1.0,E23,-0.0764014720916748,0.01427897997200489,-0.03970876336097717
GSN-HydroCel-64_1.0,E24,-0.0815826803445816,-0.020843328908085823,-0.007027103565633297
GSN-HydroCel-64_1.0,E25,-0.0816708356142044,-0.025671932846307755,0.026640528813004494
GSN-HydroCel-64_1.0,E26,-0.07524658739566803,-0.03363790735602379,0.046666912734508514
GSN-HydroCel-64_1.0,E27,-0.07324423640966415,-0.05212441831827164,0.030713627114892006
GSN-HydroCel-64_1.0,E28,-0.06512700021266937,-0.050201017409563065,0.055344466120004654
GSN-HydroCel-64_1.0,E29,-0.07349450141191483,-0.04176570847630501,-0.033406324684619904
GSN-HydroCel-64_1.0,E30,-0.06739987432956696,-0.06428422033786774,0.0005790156428702176
GSN-HydroCel-64_1.0,E31,-0.04598047584295273,-0.0676993578672409,0.059928178787231445
GSN-HydroCel-64_1.0,E32,-0.060356318950653076,-0.06556326150894165,-0.03229567036032677
